"cofips","year","month","temp","ppt"
"089",2016,"01",24.13,0.28
"089",2016,"02",34.43,0.62
"089",2016,"03",42.19,1.39
"089",2016,"04",48.6,5.98
"089",2016,"05",58.08,7.36
"089",2016,"06",72.63,2.81
"089",2016,"07",73.18,4.39
"089",2016,"08",72.05,1.27
"089",2016,"09",64.26,2.53
"089",2016,"10",53.78,1.22
"089",2016,"11",43.54,1.29
"089",2016,"12",22.12,0.78
"089",2017,"01",23.47,1.37
"089",2017,"02",32.63,1.08
"089",2017,"03",38.8,1.04
"089",2017,"04",48.38,2.91
"089",2017,"05",56.32,5.02
"089",2017,"06",69.89,0.64
"089",2017,"07",76.42,4.03
"089",2017,"08",67.8,6.11
"089",2017,"09",64.17,3.34
"089",2017,"10",50.41,4.78
"089",2017,"11",38.35,0.11
"089",2017,"12",26.17,0.3
"089",2018,"01",20.16,1.06
"089",2018,"02",17.73,0.98
"089",2018,"03",35.42,1.71
"089",2018,"04",39.13,2.24
"089",2018,"05",63.55,3.68
"089",2018,"06",71.26,5.98
"089",2018,"07",72.64,6.57
"089",2018,"08",70.3,3.49
"089",2018,"09",64.8,3.15
"089",2018,"10",45.75,2.89
"089",2018,"11",31.62,0.64
"089",2018,"12",25.77,2.24
"089",2019,"01",22.59,0.28
"089",2019,"02",14.05,1.04
"091",1998,"01",27.41,0.25
"091",1998,"02",35.01,0.41
"091",1998,"03",31.41,0.85
"091",1998,"04",45.7,1.2
"091",1998,"05",59.34,4.35
"091",1998,"06",61.99,4.72
"091",1998,"07",74.46,4.53
"091",1998,"08",71.82,2.54
"091",1998,"09",67.57,0.89
"091",1998,"10",49.05,2.87
"091",1998,"11",38.77,2.23
"091",1998,"12",28.36,0.16
"091",1999,"01",27.79,0.19
"091",1999,"02",36.79,0.73
"091",1999,"03",38.26,0.74
"091",1999,"04",44.6,3.57
"091",1999,"05",55.92,2.7
"091",1999,"06",65.53,3.61
"091",1999,"07",74.48,1.94
"091",1999,"08",71.1,1.92
"091",1999,"09",58.24,1.63
"091",1999,"10",49.68,0.07
"091",1999,"11",44.2,0.32
"091",1999,"12",32.58,0.13
"091",2000,"01",29.03,0.43
"091",2000,"02",34.23,0.45
"091",2000,"03",40.84,1.16
"091",2000,"04",47.03,1.65
"091",2000,"05",59.59,3.36
"091",2000,"06",65.19,2.94
"091",2000,"07",74.43,2.55
"091",2000,"08",76.03,0.97
"091",2000,"09",62.82,1.47
"091",2000,"10",50.45,2.76
"091",2000,"11",26.56,1.12
"091",2000,"12",19.81,0.3
"091",2001,"01",28.67,0.74
"091",2001,"02",22.32,0.76
"091",2001,"03",36.9,0.47
"091",2001,"04",48.18,5.03
"091",2001,"05",57.6,1.94
"091",2001,"06",66.7,1.5
"091",2001,"07",76.1,4.46
"091",2001,"08",72.37,2.01
"091",2001,"09",62.46,2.24
"091",2001,"10",49.5,0.59
"091",2001,"11",41.38,1.71
"091",2001,"12",28.71,0.02
"091",2002,"01",28.42,0.1
"091",2002,"02",32.45,0.06
"091",2002,"03",28.29,0.72
"091",2002,"04",48.09,1.58
"091",2002,"05",53.98,1.28
"091",2002,"06",72.09,1.29
"091",2002,"07",76.8,1.33
"091",2002,"08",71.56,2.15
"091",2002,"09",62.38,1.38
"091",2002,"10",42.71,1.6
"091",2002,"11",36.19,0.06
"091",2002,"12",30.81,0.31
"091",2003,"01",27.77,0.42
"091",2003,"02",24.55,0.43
"091",2003,"03",37.9,1.38
"091",2003,"04",49.57,2.82
"091",2003,"05",56.3,2.93
"091",2003,"06",64.45,4.87
"091",2003,"07",75.27,0.96
"091",2003,"08",74.12,0.64
"091",2003,"09",60.33,0.99
"091",2003,"10",54.16,0.37
"091",2003,"11",33.04,0.42
"091",2003,"12",29.8,0.25
"091",2004,"01",25.12,0.19
"091",2004,"02",27,0.6
"091",2004,"03",41.95,1.12
"091",2004,"04",48.76,2.46
"091",2004,"05",58.87,1.95
"091",2004,"06",62.92,3.21
"091",2004,"07",70.86,4.84
"091",2004,"08",66.79,2.15
"091",2004,"09",64.13,3.08
"091",2004,"10",50.81,1.31
"091",2004,"11",36.41,1
"091",2004,"12",30.83,0.03
"091",2005,"01",22.82,0.54
"091",2005,"02",34.18,0.3
"091",2005,"03",38.46,1.3
"091",2005,"04",47.91,3.31
"091",2005,"05",55.96,2.99
"091",2005,"06",67.89,5.6
"091",2005,"07",74.88,0.86
"091",2005,"08",71.71,2.78
"091",2005,"09",65.53,0.5
"091",2005,"10",50.18,1.09
"091",2005,"11",39.96,0.72
"091",2005,"12",25.39,0.24
"091",2006,"01",37.04,0.35
"091",2006,"02",27.07,0.36
"091",2006,"03",35.22,1.36
"091",2006,"04",51.67,1.99
"091",2006,"05",60.12,0.93
"091",2006,"06",71.44,3.66
"091",2006,"07",76.59,1.84
"091",2006,"08",71.89,2.69
"091",2006,"09",57.29,2.95
"091",2006,"10",45.81,0.77
"091",2006,"11",36.14,0.06
"091",2006,"12",28.56,1.62
"091",2007,"01",20.8,0.53
"091",2007,"02",22.96,0.96
"091",2007,"03",45.09,2.12
"091",2007,"04",44.85,3.67
"091",2007,"05",60.1,4.75
"091",2007,"06",66.79,3.96
"091",2007,"07",74.61,2.23
"091",2007,"08",74.12,3.67
"091",2007,"09",63.66,1.37
"091",2007,"10",51.69,1.59
"091",2007,"11",38.44,0.03
"091",2007,"12",21.9,1.04
"091",2008,"01",22.3,0.06
"091",2008,"02",27.37,0.09
"091",2008,"03",36.3,0.64
"091",2008,"04",43.25,3.32
"091",2008,"05",54.84,4.85
"091",2008,"06",65.26,3.43
"091",2008,"07",74.16,2.54
"091",2008,"08",70.38,2.2
"091",2008,"09",60.69,2.91
"091",2008,"10",48.52,3.51
"091",2008,"11",37.26,0.55
"091",2008,"12",20.28,0.31
"091",2009,"01",26.31,0.77
"091",2009,"02",31.24,1.04
"091",2009,"03",36.05,0.93
"091",2009,"04",44.38,3.74
"091",2009,"05",57.27,2.85
"091",2009,"06",64.74,7.08
"091",2009,"07",69.3,3.82
"091",2009,"08",67.77,2.97
"091",2009,"09",60.06,2.05
"091",2009,"10",40.3,2.8
"091",2009,"11",41.25,0.1
"091",2009,"12",17.69,0.59
"091",2010,"01",24.44,0.52
"091",2010,"02",23.74,0.51
"091",2010,"03",38.43,1.11
"091",2010,"04",48.74,3.55
"091",2010,"05",53.78,2.74
"091",2010,"06",67.05,7.36
"091",2010,"07",72.86,3.93
"091",2010,"08",72.81,2.04
"091",2010,"09",61.18,1.68
"091",2010,"10",52.29,1.89
"091",2010,"11",35.4,0.39
"091",2010,"12",27.03,0.25
"091",2011,"01",21.18,0.61
"091",2011,"02",23.16,0.9
"091",2011,"03",35.28,0.99
"091",2011,"04",44.94,2.03
"091",2011,"05",52.57,4.25
"091",2011,"06",65.61,5.29
"091",2011,"07",75.67,6.58
"091",2011,"08",72.79,3.06
"091",2011,"09",58.8,1.51
"091",2011,"10",51.1,2.5
"091",2011,"11",37,0.61
"091",2011,"12",28.53,0.08
"091",2012,"01",28.98,0.07
"091",2012,"02",27.82,1.78
"091",2012,"03",48.45,0.54
"091",2012,"04",50.32,3.12
"091",2012,"05",58.53,1.34
"091",2012,"06",72.05,0.46
"091",2012,"07",79.25,0.88
"091",2012,"08",72.32,0.71
"091",2012,"09",62.6,0.35
"091",2012,"10",46.44,0.52
"091",2012,"11",39.25,0.21
"091",2012,"12",27.27,0.33
"091",2013,"01",24.58,0.18
"091",2013,"02",27.81,1
"091",2013,"03",34.68,0.85
"091",2013,"04",40.8,1.14
"091",2013,"05",56.23,5.3
"091",2013,"06",66.09,2.39
"091",2013,"07",70.95,5.49
"091",2013,"08",72.45,3.49
"091",2013,"09",65.61,1.52
"091",2013,"10",46.09,1.87
"091",2013,"11",34.59,0.62
"091",2013,"12",22.87,0.22
"091",2014,"01",26.19,0.19
"091",2014,"02",20.03,0.72
"091",2014,"03",34.43,0.68
"091",2014,"04",45.19,1.58
"091",2014,"05",56.59,3.08
"091",2014,"06",65.44,8.39
"091",2014,"07",69.85,0.96
"091",2014,"08",70.68,2.58
"091",2014,"09",61.27,1.75
"091",2014,"10",52.27,1.81
"091",2014,"11",30.87,0.22
"091",2014,"12",26.71,0.71
"091",2015,"01",27.73,0.12
"091",2015,"02",27.07,1.12
"091",2015,"03",42.55,0.02
"091",2015,"04",48.56,2.85
"091",2015,"05",52.93,7.27
"091",2015,"06",67.69,3.86
"091",2015,"07",71.56,3.64
"091",2015,"08",69.87,1.74
"091",2015,"09",66.54,2.56
"091",2015,"10",52.75,1.99
"091",2015,"11",38.01,1.06
"091",2015,"12",28.29,1.06
"091",2016,"01",25.36,0.3
"091",2016,"02",35.53,0.42
"091",2016,"03",42.67,1.11
"091",2016,"04",47.32,4.27
"091",2016,"05",54.09,2.96
"091",2016,"06",70.75,4.63
"091",2016,"07",71.85,3.95
"091",2016,"08",70.02,1.09
"091",2016,"09",61.97,2.06
"091",2016,"10",54.3,2.55
"091",2016,"11",43.27,0.41
"091",2016,"12",23.54,0.56
"091",2017,"01",23.05,0.74
"091",2017,"02",33.01,1.49
"091",2017,"03",41.13,0.89
"091",2017,"04",47.73,1.91
"091",2017,"05",53.89,4.7
"091",2017,"06",67.26,0.53
"091",2017,"07",75.6,3.34
"091",2017,"08",68.31,3.39
"091",2017,"09",62.26,3.32
"091",2017,"10",48.99,2.3
"091",2017,"11",39.81,0.26
"091",2017,"12",25.48,0.38
"091",2018,"01",22.86,0.79
"091",2018,"02",21.07,0.89
"091",2018,"03",36.61,0.88
"091",2018,"04",38.75,2.85
"091",2018,"05",60.78,7.47
"091",2018,"06",69.6,5.12
"091",2018,"07",72.12,6.59
"091",2018,"08",68.97,0.65
"091",2018,"09",63.73,3.22
"091",2018,"10",45.39,2.13
"091",2018,"11",33.06,0.77
"091",2018,"12",27.34,1.14
"091",2019,"01",26.74,0.12
"091",2019,"02",16.2,0.39
"093",1998,"01",25.59,0.19
"093",1998,"02",35.17,0.41
"093",1998,"03",31.62,2.87
"093",1998,"04",48.13,3.29
"093",1998,"05",63.93,2.67
"093",1998,"06",67.5,5.44
"093",1998,"07",75.78,4.15
"093",1998,"08",74.25,2.76
"093",1998,"09",69.93,0.4
"093",1998,"10",53.78,2.81
"093",1998,"11",41.16,2.19
"093",1998,"12",29.77,0.11
"093",1999,"01",24.22,0.37
"093",1999,"02",36.81,0.4
"093",1999,"03",39.22,0.91
"093",1999,"04",48.65,5.03
"093",1999,"05",60.1,4.88
"093",1999,"06",67.75,6.76
"093",1999,"07",77.18,2.46
"093",1999,"08",71.82,3.04
"093",1999,"09",61.84,0.58
"093",1999,"10",51.93,0.19
"093",1999,"11",44.85,0.26
"093",1999,"12",31.62,0.29
"093",2000,"01",27.79,0.19
"093",2000,"02",35.01,1.27
"093",2000,"03",42.44,1.37
"093",2000,"04",49.91,1.32
"093",2000,"05",63.57,2.36
"093",2000,"06",69.37,1.05
"093",2000,"07",75.74,5.75
"093",2000,"08",76.95,1.34
"093",2000,"09",65.66,0.87
"093",2000,"10",53.82,2.28
"093",2000,"11",28.18,1.8
"093",2000,"12",16.61,0.45
"093",2001,"01",26.15,1.47
"093",2001,"02",20.41,0.83
"093",2001,"03",34.99,0.69
"093",2001,"04",52,4.21
"093",2001,"05",61.41,4.94
"093",2001,"06",70.21,0.99
"093",2001,"07",78.04,2.77
"093",2001,"08",74.26,2.72
"093",2001,"09",63.86,2.65
"093",2001,"10",52.36,0.82
"093",2001,"11",45.21,1.83
"093",2001,"12",30.96,0.03
"093",2002,"01",29.86,0.32
"093",2002,"02",31.1,0.18
"093",2002,"03",31.03,0.84
"093",2002,"04",51.67,1.58
"093",2002,"05",57.76,3.08
"093",2002,"06",75.56,1.86
"093",2002,"07",79.11,0.77
"093",2002,"08",73.98,3.38
"093",2002,"09",65.43,1.82
"093",2002,"10",45.72,2.7
"093",2002,"11",37.98,0.06
"093",2002,"12",31.66,0.06
"093",2003,"01",24.53,0.54
"093",2003,"02",25.14,0.67
"093",2003,"03",40.08,0.45
"093",2003,"04",51.3,4.41
"093",2003,"05",58.15,4.05
"093",2003,"06",67.71,4.99
"093",2003,"07",76.62,0.85
"093",2003,"08",75.54,1.35
"093",2003,"09",62.04,2.65
"093",2003,"10",55.2,1.01
"093",2003,"11",36.34,1.25
"093",2003,"12",30.47,0.1
"093",2004,"01",21.87,0.49
"093",2004,"02",23.54,1.02
"093",2004,"03",43.79,2.44
"093",2004,"04",52.05,1.9
"093",2004,"05",62.35,4.3
"093",2004,"06",67.06,2.46
"093",2004,"07",72.34,5.65
"093",2004,"08",69.49,1.34
"093",2004,"09",68.02,4.84
"093",2004,"10",53.19,1.08
"093",2004,"11",39.43,2.52
"093",2004,"12",30.51,0.02
"093",2005,"01",21.09,0.52
"093",2005,"02",34.34,0.89
"093",2005,"03",40.23,2.02
"093",2005,"04",51.6,1.75
"093",2005,"05",60.4,4.09
"093",2005,"06",72,5.99
"093",2005,"07",76.57,1.16
"093",2005,"08",73.45,3.63
"093",2005,"09",69.08,0.52
"093",2005,"10",53.53,1.8
"093",2005,"11",41.34,1.22
"093",2005,"12",24.31,0.42
"093",2006,"01",37.4,0.22
"093",2006,"02",29.01,0.06
"093",2006,"03",37.02,3.6
"093",2006,"04",54.7,2.49
"093",2006,"05",62.82,0.96
"093",2006,"06",72.73,2.97
"093",2006,"07",77.45,2.23
"093",2006,"08",72.73,4.68
"093",2006,"09",60.21,4.73
"093",2006,"10",48.49,1.5
"093",2006,"11",37.42,0.41
"093",2006,"12",30.81,2.4
"093",2007,"01",21.42,0.78
"093",2007,"02",22.41,0.75
"093",2007,"03",45.95,2.73
"093",2007,"04",48.27,4.42
"093",2007,"05",63.46,6.77
"093",2007,"06",70.07,3.42
"093",2007,"07",76.24,2.96
"093",2007,"08",76.3,4.43
"093",2007,"09",65.17,2.82
"093",2007,"10",54.45,4.68
"093",2007,"11",40.89,0.01
"093",2007,"12",22.55,1.77
"093",2008,"01",21.65,0.12
"093",2008,"02",26.69,0.29
"093",2008,"03",38.01,0.81
"093",2008,"04",45.59,3.92
"093",2008,"05",57.74,9.09
"093",2008,"06",69.28,6.4
"093",2008,"07",75.15,3.07
"093",2008,"08",71.51,1.39
"093",2008,"09",63.7,2.6
"093",2008,"10",50.83,6.77
"093",2008,"11",38.39,1.3
"093",2008,"12",20.41,0.95
"093",2009,"01",24.91,0.38
"093",2009,"02",30.51,0.72
"093",2009,"03",37.87,0.27
"093",2009,"04",47.95,1.9
"093",2009,"05",60.6,2.54
"093",2009,"06",67.89,6.74
"093",2009,"07",70.92,1.96
"093",2009,"08",70,5.25
"093",2009,"09",62.01,1.29
"093",2009,"10",43.92,4.07
"093",2009,"11",43.02,0.21
"093",2009,"12",18.59,1.28
"093",2010,"01",20.01,0.39
"093",2010,"02",23.16,0.68
"093",2010,"03",40.78,2.11
"093",2010,"04",53.98,1.9
"093",2010,"05",57.79,3.84
"093",2010,"06",70.93,9.27
"093",2010,"07",75.31,4.72
"093",2010,"08",75.97,2.62
"093",2010,"09",64.87,1.47
"093",2010,"10",54.68,0.6
"093",2010,"11",37.18,0.35
"093",2010,"12",24.53,0.2
"093",2011,"01",18.07,1.29
"093",2011,"02",26.17,0.34
"093",2011,"03",37.47,1.27
"093",2011,"04",49.23,2.94
"093",2011,"05",58.53,7.39
"093",2011,"06",70.16,3.65
"093",2011,"07",78.37,5.72
"093",2011,"08",73.78,3.61
"093",2011,"09",60.19,0.81
"093",2011,"10",53.56,3.7
"093",2011,"11",38.46,0.13
"093",2011,"12",28.22,0.87
"093",2012,"01",31.14,0.13
"093",2012,"02",28.83,1.7
"093",2012,"03",52.29,0.87
"093",2012,"04",54.63,3.08
"093",2012,"05",64.58,3.62
"093",2012,"06",73.71,0.64
"093",2012,"07",80.64,0.11
"093",2012,"08",73.11,0.99
"093",2012,"09",64.63,0.53
"093",2012,"10",48.96,0.61
"093",2012,"11",39.88,0.21
"093",2012,"12",27.45,1.14
"093",2013,"01",25.75,0.21
"093",2013,"02",29.53,0.9
"093",2013,"03",34.59,0.8
"093",2013,"04",44.53,4.3
"093",2013,"05",60.01,6.36
"093",2013,"06",70.36,2.88
"093",2013,"07",73.94,2.27
"093",2013,"08",74.19,4.2
"093",2013,"09",68.92,2.43
"093",2013,"10",51.21,4.1
"093",2013,"11",36.55,0.82
"093",2013,"12",23.79,0.06
"093",2014,"01",24.17,0.2
"093",2014,"02",21.67,0.4
"093",2014,"03",34.66,0.34
"093",2014,"04",49.6,3.46
"093",2014,"05",60.06,1.05
"093",2014,"06",69.91,8.45
"093",2014,"07",70.92,2.13
"093",2014,"08",72.48,6.23
"093",2014,"09",63.07,2.82
"093",2014,"10",53.83,2.05
"093",2014,"11",32.32,0.24
"093",2014,"12",27.88,1.4
"093",2015,"01",26.87,0.17
"093",2015,"02",23.92,1.01
"093",2015,"03",42.55,0.09
"093",2015,"04",51.73,2.67
"093",2015,"05",58.19,3.43
"093",2015,"06",70.38,5.27
"093",2015,"07",74.52,1.93
"093",2015,"08",71.1,3.21
"093",2015,"09",70,3.42
"093",2015,"10",55.51,1.26
"093",2015,"11",42.1,3.38
"093",2015,"12",31.05,1.7
"093",2016,"01",26.15,0.45
"093",2016,"02",34.65,1.51
"093",2016,"03",44.51,1.45
"093",2016,"04",51.62,6.91
"093",2016,"05",59,4.51
"093",2016,"06",74.46,0.94
"093",2016,"07",74.57,4.39
"093",2016,"08",72.68,0.89
"093",2016,"09",66.11,3.18
"093",2016,"10",55.76,0.34
"093",2016,"11",44.92,1.69
"093",2016,"12",24.67,0.66
"093",2017,"01",25.03,1.16
"093",2017,"02",36.28,0.48
"093",2017,"03",41.59,1.6
"093",2017,"04",50.61,2.42
"093",2017,"05",58.55,6.07
"093",2017,"06",72.9,2.24
"093",2017,"07",76.91,2.06
"093",2017,"08",69.21,5.62
"093",2017,"09",66.58,3.38
"093",2017,"10",52.21,3.12
"093",2017,"11",39.88,0.22
"093",2017,"12",26.76,0.49
"093",2018,"01",21.76,1.21
"093",2018,"02",21.51,0.74
"093",2018,"03",39.25,0.76
"093",2018,"04",41.52,1.37
"093",2018,"05",65.28,4.52
"093",2018,"06",74.71,4.76
"093",2018,"07",73.89,5.78
"093",2018,"08",71.73,4.42
"093",2018,"09",67.01,2.04
"093",2018,"10",48.81,3.02
"093",2018,"11",34.39,1
"093",2018,"12",28.47,3.14
"093",2019,"01",26.38,0.12
"093",2019,"02",17.74,0.91
"095",1998,"01",27.86,0.45
"095",1998,"02",37.9,1.9
"095",1998,"03",33.96,3.48
"095",1998,"04",50.95,3.07
"095",1998,"05",66.79,1.41
"095",1998,"06",70.86,5.29
"095",1998,"07",77.56,6.25
"095",1998,"08",76.19,2.22
"095",1998,"09",72.34,2.78
"095",1998,"10",56.84,2.1
"095",1998,"11",44.6,3.48
"095",1998,"12",32.74,0.08
"095",1999,"01",25.79,0.78
"095",1999,"02",39.56,0.72
"095",1999,"03",41.29,1.02
"095",1999,"04",52.48,4.83
"095",1999,"05",61.79,6.48
"095",1999,"06",69.96,4.26
"095",1999,"07",79.88,2.58
"095",1999,"08",74.35,3.31
"095",1999,"09",64.42,1.56
"095",1999,"10",54.81,0.02
"095",1999,"11",48.45,0.94
"095",1999,"12",34.18,0.63
"095",2000,"01",30.54,0.14
"095",2000,"02",37.67,1.3
"095",2000,"03",45.07,1.71
"095",2000,"04",52.21,1.7
"095",2000,"05",65.75,2.28
"095",2000,"06",72.32,3.34
"095",2000,"07",77.29,5.15
"095",2000,"08",81.28,1.75
"095",2000,"09",69.58,1.41
"095",2000,"10",58.57,2.77
"095",2000,"11",34.14,1.05
"095",2000,"12",17.51,0.87
"095",2001,"01",27.72,1.36
"095",2001,"02",24.22,3.18
"095",2001,"03",36.84,1.33
"095",2001,"04",56.3,2.39
"095",2001,"05",64.35,8.74
"095",2001,"06",70.95,4.75
"095",2001,"07",80.26,5.32
"095",2001,"08",77.43,1.79
"095",2001,"09",65.93,5.2
"095",2001,"10",54.95,2.09
"095",2001,"11",49.62,0.92
"095",2001,"12",34.77,0.19
"095",2002,"01",31.91,0.62
"095",2002,"02",32.11,0.74
"095",2002,"03",34.66,1.18
"095",2002,"04",53.74,2.15
"095",2002,"05",60.46,5.55
"095",2002,"06",77.16,0.89
"095",2002,"07",81.05,1.76
"095",2002,"08",77.29,3.41
"095",2002,"09",68.54,1.29
"095",2002,"10",48.94,5.51
"095",2002,"11",39.79,0.26
"095",2002,"12",33.84,0.01
"095",2003,"01",26.29,0.47
"095",2003,"02",28.26,1.1
"095",2003,"03",41.54,1.35
"095",2003,"04",54.28,3.26
"095",2003,"05",60.22,4.49
"095",2003,"06",69.19,6.06
"095",2003,"07",79.56,0.37
"095",2003,"08",78.87,2.65
"095",2003,"09",63.18,4.98
"095",2003,"10",56.61,1.46
"095",2003,"11",38.59,1.7
"095",2003,"12",32.56,0.82
"095",2004,"01",24.39,1.23
"095",2004,"02",26.01,0.86
"095",2004,"03",46.17,4.31
"095",2004,"04",54.21,1.41
"095",2004,"05",64.4,6.79
"095",2004,"06",69.71,3.6
"095",2004,"07",74.05,2.97
"095",2004,"08",71.83,2.42
"095",2004,"09",70.79,2.64
"095",2004,"10",56.77,0.44
"095",2004,"11",43.39,1.52
"095",2004,"12",31.73,0.2
"095",2005,"01",23.41,1.01
"095",2005,"02",36.12,2.2
"095",2005,"03",42.22,1.33
"095",2005,"04",54.97,3.7
"095",2005,"05",62.94,1.7
"095",2005,"06",74.98,5
"095",2005,"07",78.62,4.1
"095",2005,"08",75.7,4.81
"095",2005,"09",70.83,2.02
"095",2005,"10",55.94,2.25
"095",2005,"11",43.48,1.13
"095",2005,"12",26.2,0.32
"095",2006,"01",38.53,0.59
"095",2006,"02",31.75,0.01
"095",2006,"03",40.98,2.29
"095",2006,"04",57.7,3.45
"095",2006,"05",64.26,2.71
"095",2006,"06",74.88,3.46
"095",2006,"07",79.47,3.57
"095",2006,"08",76.42,5.89
"095",2006,"09",62.56,4.28
"095",2006,"10",52.18,1.04
"095",2006,"11",41.68,0.12
"095",2006,"12",34.3,2.69
"095",2007,"01",25.34,0.99
"095",2007,"02",25.45,1.32
"095",2007,"03",49.66,2.78
"095",2007,"04",50.09,3.01
"095",2007,"05",65.61,8.41
"095",2007,"06",71.94,4.95
"095",2007,"07",78.17,2.7
"095",2007,"08",79.9,7.06
"095",2007,"09",67.23,3.51
"095",2007,"10",57.9,5.02
"095",2007,"11",42.04,0.16
"095",2007,"12",24.71,2.16
"095",2008,"01",24.04,0.25
"095",2008,"02",27.1,0.48
"095",2008,"03",39.81,1.65
"095",2008,"04",47.7,4.91
"095",2008,"05",61.2,6.13
"095",2008,"06",72.54,5.08
"095",2008,"07",76.95,7.11
"095",2008,"08",73.8,2.82
"095",2008,"09",65.43,4.15
"095",2008,"10",54.07,5.09
"095",2008,"11",41.88,0.87
"095",2008,"12",24.26,0.55
"095",2009,"01",26.15,0.17
"095",2009,"02",34.75,0.59
"095",2009,"03",40.71,0.46
"095",2009,"04",49.75,2.88
"095",2009,"05",63.41,1.97
"095",2009,"06",72.63,5.14
"095",2009,"07",72.37,2.53
"095",2009,"08",72.52,2.72
"095",2009,"09",64.04,2.18
"095",2009,"10",47.14,4.05
"095",2009,"11",45.23,1.33
"095",2009,"12",20.46,2.3
"095",2010,"01",20.08,0.31
"095",2010,"02",24.44,0.89
"095",2010,"03",41.92,2.96
"095",2010,"04",56.95,3.4
"095",2010,"05",60.46,3.75
"095",2010,"06",74.5,7.16
"095",2010,"07",77.41,2.77
"095",2010,"08",78.24,2.8
"095",2010,"09",67.75,5.17
"095",2010,"10",57.58,0.11
"095",2010,"11",41.11,2.62
"095",2010,"12",27.36,0.11
"095",2011,"01",20.89,0.89
"095",2011,"02",27.48,0.64
"095",2011,"03",40.98,0.5
"095",2011,"04",52.81,2.64
"095",2011,"05",61.74,5.89
"095",2011,"06",72.43,3.81
"095",2011,"07",81.48,4.22
"095",2011,"08",75.74,5.25
"095",2011,"09",62.87,1.09
"095",2011,"10",55.89,0.94
"095",2011,"11",41.25,1.63
"095",2011,"12",32.13,1.64
"095",2012,"01",32.45,0.33
"095",2012,"02",33.37,2.17
"095",2012,"03",55.24,1.43
"095",2012,"04",57.9,3.95
"095",2012,"05",68.05,0.77
"095",2012,"06",75.04,4.58
"095",2012,"07",82.38,1.16
"095",2012,"08",73.35,1.88
"095",2012,"09",64.83,1.54
"095",2012,"10",51.84,1.81
"095",2012,"11",43.7,0.27
"095",2012,"12",30.65,0.89
"095",2013,"01",27.52,0.82
"095",2013,"02",30.33,0.68
"095",2013,"03",35.69,1.1
"095",2013,"04",46.22,3.63
"095",2013,"05",61.38,7.83
"095",2013,"06",72.16,2.06
"095",2013,"07",74.73,2.5
"095",2013,"08",75.09,2.76
"095",2013,"09",70.7,3.04
"095",2013,"10",53.69,3.96
"095",2013,"11",38.25,1.52
"095",2013,"12",24.33,0.31
"095",2014,"01",24.33,0.2
"095",2014,"02",23.56,0.58
"095",2014,"03",36.88,0.12
"095",2014,"04",51.96,2.01
"095",2014,"05",62.87,1.82
"095",2014,"06",72.54,7.13
"095",2014,"07",73.11,2.11
"095",2014,"08",75.38,4.18
"095",2014,"09",65.12,3.1
"095",2014,"10",56.16,3.26
"095",2014,"11",35.02,0.18
"095",2014,"12",31.82,0.57
"095",2015,"01",28.69,0.23
"095",2015,"02",23.83,1.15
"095",2015,"03",43.72,0.88
"095",2015,"04",54.39,3.41
"095",2015,"05",61.16,6.52
"095",2015,"06",72.64,10.2
"095",2015,"07",75.9,3.72
"095",2015,"08",72.82,1.82
"095",2015,"09",72.72,2.28
"095",2015,"10",57.69,0.92
"095",2015,"11",46.38,2.34
"095",2015,"12",34.93,3.07
"095",2016,"01",26.33,0.99
"095",2016,"02",36.72,0.74
"095",2016,"03",48.88,0.66
"095",2016,"04",55.54,4.09
"095",2016,"05",61.45,5.97
"095",2016,"06",77.7,0.77
"095",2016,"07",77.41,3.27
"095",2016,"08",75.22,4.6
"095",2016,"09",69.39,2.12
"095",2016,"10",58.87,1.47
"095",2016,"11",47.89,0.74
"095",2016,"12",27.1,1.2
"095",2017,"01",28.27,1.31
"095",2017,"02",39.78,0.37
"095",2017,"03",44.73,2.66
"095",2017,"04",53.1,3.07
"095",2017,"05",61.48,6.62
"095",2017,"06",74.59,2.3
"095",2017,"07",78.87,2.07
"095",2017,"08",70.95,2.69
"095",2017,"09",69.91,3
"095",2017,"10",56.84,4.14
"095",2017,"11",41.58,0.12
"095",2017,"12",29.7,0.36
"095",2018,"01",23.43,0.35
"095",2018,"02",25.14,0.78
"095",2018,"03",41.31,1.47
"095",2018,"04",44.04,1.12
"095",2018,"05",70.09,3.28
"095",2018,"06",77.27,6.44
"095",2018,"07",76.26,3.7
"095",2018,"08",74.3,4.25
"095",2018,"09",69.04,6.27
"095",2018,"10",51.01,4.89
"095",2018,"11",34.66,0.87
"095",2018,"12",31.91,3.54
"095",2019,"01",26.91,0.99
"095",2019,"02",20.07,1.48
"097",1998,"01",27.23,0.68
"097",1998,"02",37.8,2.02
"097",1998,"03",33.46,4.36
"097",1998,"04",51.12,2.63
"097",1998,"05",66.56,2.27
"097",1998,"06",69.96,7.49
"097",1998,"07",76.86,4.14
"097",1998,"08",75.87,2.24
"097",1998,"09",72.18,2.89
"097",1998,"10",56.64,2.63
"097",1998,"11",44.2,3.6
"097",1998,"12",32.47,0.3
"097",1999,"01",23.95,0.63
"097",1999,"02",37.47,1.08
"097",1999,"03",40.33,0.85
"097",1999,"04",51.55,6.55
"097",1999,"05",61.27,6.28
"097",1999,"06",70.09,4.54
"097",1999,"07",79.63,2.8
"097",1999,"08",73.63,1.7
"097",1999,"09",63.77,1.89
"097",1999,"10",53.8,0.09
"097",1999,"11",48.15,1.24
